row,col,snr_db,kmeans_shift,time_kmeans,fhmm_shift,fhmm_taue,fhmm_tauc,fhmm_ndef,time_fhmm,kmeans_shift_original,kmeans_n_original,fhmm_n,kmeans_n_matched
8,20,15.164681979708025,[3.55734000e-03],40.04696941375733,[0.00162824],[1933.78803532],[31394.50426434],1,527.404513835907,[0.00355734],1,1,1
8,21,15.498080481259828,[7.02730000e-04 1.66550000e-04],132.82163262367249,[0.00077896 0.00012021],[201.82363339 299.23573766],[ 14.06999418 263.18265501],2,3606.020565032959,[0.00016655 0.00086928 0.00070273],3,2,2
8,22,23.577814632429764,[1.82678690e-04 5.35771949e-04 1.53152912e-04 3.97033931e-04],219.2723219394684,[0.00020096 0.00052505 0.00015234 0.00039062],[1401.03822806 3041.23674656  149.20430955 1141.91189737],[  521.13918681 27143.22634661   199.10687143  5975.21288166],4,56666.55973505974,"[7.10380918e-05 8.23545270e-05 1.53152912e-04 2.21092560e-04
 4.33172070e-04 1.01350044e-04 1.82678690e-04 1.43317142e-04
 2.44667172e-04 5.35771949e-04 6.18126476e-04 2.92130659e-04
 6.98348507e-04 3.73459305e-04 3.25995818e-04 4.83875396e-03
 3.97033931e-04 8.40867753e-04 7.54828507e-04 4.74809349e-04
 5.81920671e-04 9.42217768e-04 1.04667258e-03 3.93081922e-03
 3.30529874e-03 1.31567707e-03]",26,4,4
8,23,26.02734450696037,[2.18660000e-04 4.58802000e-03],143.1439995765686,[0.00013213 0.00453052],[317.50832401   1.11178463],[381.17475132 389.07470961],2,4254.96405506134,[0.00021866 0.00458802],2,2,2
8,24,8.988180502575386,[2.45175000e-03 2.63218000e-03 3.28980000e-04],316.73997807502747,[0.00115955 0.00103021 0.00051396],[10691.52489682 10690.73363932  9779.54754421],[39297.10772062 39294.04411877 35801.45281602],3,7805.755156993866,[0.00016298 0.00032898 0.00245175 0.00279516 0.00018043 0.00263218],6,3,3
8,25,16.47202194894234,[1.35320000e-04 5.27433000e-03],133.53108382225037,[0.00012959 0.00534229],[150.46735452          inf],[122.04907174  66.        ],2,4662.874397516251,[0.00527433 0.00027304 0.00013532],3,2,2
8,26,11.88667731439892,[1.44330000e-04 1.55870000e-04],142.13196516036987,[0.00010004 0.00014882],[ 52.3352144  123.65526024],[51.6986592 99.4789762],2,4515.256856203079,[0.00015587 0.00014433 0.0003002 ],3,2,2
8,27,28.565650376148927,[1.52550000e-04 1.67240000e-04 7.66940000e-03],342.7355477809906,[0.00010707 0.00014215 0.00741363],[124.78484666 810.59138395   1.54285714],[  93.240625   534.8780445 1427.       ],3,17953.556843996048,"[0.00018549 0.00016724 0.00015255 0.00031979 0.00050527 0.0076694
 0.00716413]",7,3,3
8,28,19.882556240585977,[1.26610000e-04 2.03440000e-04 2.68030000e-04],377.7633888721466,[0.00011652 0.00016971 0.00025289],[ 77.70667333 335.72954712  25.56637318],[ 76.52942244 217.42734106 129.86747191],3,18201.136005163196,"[0.00012661 0.00026803 0.00014142 0.00020344 0.00034486 0.00041649
 0.00047146 0.00061993]",8,3,3
8,29,19.041351448150294,[1.72860000e-04],44.91487383842468,[0.00014394],[95.66382469],[77.76332123],1,864.9859488010406,[0.00017286],1,1,1
8,30,10.254850979026212,[1.49230000e-04 2.08190000e-04 2.42210000e-04],383.02188181877136,[0.0001265  0.00011928 0.00010505],[  82.52483003 1455.52941231   36.42029622],[  40.1701935  1131.65641189   62.769772  ],3,17597.840125083923,"[0.00024221 0.0004504  0.00020819 0.00059852 0.00014923 0.00029735
 0.00035631 0.00074775 0.00050554]",9,3,3
8,31,13.41703222125475,[1.81910000e-04],46.83179974555969,[0.00014859],[83.7642075],[66.89767248],1,901.338858127594,[0.00018191],1,1,1
8,32,18.602455444489248,[2.79770000e-04 1.50580000e-04 4.28400000e-04],365.31629157066345,[0.00022433 0.00014317 0.00045454],[345.18843902 110.32711826 101.06340311],[ 446.83207229  118.0994029  6751.52204617],3,16899.01706624031,"[0.00012919 0.0004284  0.00015058 0.00027977 0.00090089 0.0007717
 0.00062112 0.00104952]",8,3,3
9,1,20.363031238580493,[1.37259000e-03 2.22300000e-04 5.79792000e-03],331.3070640563965,[0.00133777 0.00013154 0.00652163],[1243.78911564 7424.72702934   13.53412838],[1979.36985027 2147.2828521  2054.72943489],3,7171.161101579666,"[0.00024165 0.00739281 0.0002223  0.00137259 0.00579792 0.00113094
 0.00159489]",7,3,3
9,2,27.73467999254502,[1.91570000e-04 2.49350000e-04],138.1749131679535,[0.00013645 0.00018053],[  85.8027206  2224.76582094],[ 61.355687   309.23953051],2,3657.100017547608,[0.00024935 0.00019157 0.00044092],3,2,2
9,3,25.52960119336361,[1.82520000e-04 7.26860000e-04 3.66100000e-04],331.9995291233063,[0.00022954 0.00071408 0.0001276 ],[ 840.9575218  3626.45842764  202.04923748],[881.67600833 198.76090176 200.80954743],3,13009.250561714172,[0.00054434 0.00018252 0.0003661  0.00057979 0.00072686 0.00094589],6,3,3
9,4,27.18026943472017,[1.05410000e-04 3.38240000e-04 7.35640000e-04 2.37820000e-04],50.767321825027466,[0.00011168 0.00035602 0.00075185 0.00024231],[ 247.76921152 1590.55778432   83.57268304  458.93353581],[ 173.05119671  529.62684393 1165.44996687  563.43782116],4,48457.4051566124,"[0.00010541 0.00021909 0.00011915 0.00027873 0.00033824 0.00440505
 0.00012951 0.00023782 0.00029602 0.0001665  0.00045691 0.00073564
 0.00057607 0.00040433 0.00050973 0.00062342 0.00502846 0.00090214]",18,4,4
9,5,20.067017353871268,[3.41840000e-04 1.72310000e-04],130.13805747032166,[0.00010427 0.00015725],[ 55.4130596  142.52767785],[ 63.31013274 140.6494543 ],2,4381.313760757446,[0.00034184 0.00017231],2,2,2
9,6,18.90027891604466,[2.39330000e-04 4.23360000e-04],138.3602569103241,[0.00012937 0.00030193],[18.94325735 13.79284398],[18.02534366 12.32967251],2,4565.786866903305,[0.00042336 0.00023933 0.00066269],3,2,2
9,7,24.409320179087285,[1.63770000e-04 4.59600000e-04],137.02759885787964,[0.00012507 0.00052653],[224.92299093  10.25287602],[167.7554629  108.17528121],2,3089.2742252349854,[0.0004596  0.00016377 0.00062337],3,2,2
9,8,22.430107356732385,[9.87628590e-05 1.74521350e-03 2.37002020e-04 1.47394750e-03],178.9765703678131,[0.00010475 0.00179475 0.00020767 0.00146779],[ 936.56929563   11.43129134 5258.9207665    16.21785263],[ 649.38088995 1388.66786998  629.32541357  906.09588056],4,42082.7890253067,"[1.4001854e-04 2.3700202e-04 1.6027215e-04 7.9442878e-05 9.8762859e-05
 1.7820574e-04 2.5725563e-04 3.1783129e-04 1.4739475e-03 6.6696643e-04
 7.4779568e-04 3.5601849e-04 5.8752351e-04 3.0409554e-03 1.2957418e-03
 3.5369922e-03 3.2191612e-03 9.8479772e-04 4.9603701e-04 3.9727415e-04
 1.7452135e-03 8.0698112e-04]",22,4,4
9,9,11.240137110592896,[2.40763000e-03],47.55598998069763,[0.0003016],[23.99237572],[9.51099626],1,1269.2563371658323,[0.00240763],1,1,1
9,10,10.534368808488829,[5.70120000e-04 1.29515000e-03],120.47589826583862,[0.00017817 0.00014162],[ 33.30753453 595.30225371],[  12.82906165 1016.07604547],2,3632.6367239952087,[0.00057012 0.00129515 0.00186528],3,2,2
9,11,21.27379686202953,[4.18230000e-04 1.79300000e-04],155.67585945129397,[0.0006773  0.00013461],[ 13.71765681 124.26872807],[1009.79418227   95.21975134],2,4192.009234666824,[0.00041823 0.0001793  0.00023893],3,2,2
9,12,23.838274384365548,[1.56450000e-04 2.31310000e-04 5.75710000e-04],341.4714546203613,[0.00010281 0.000166   0.00061259],[235.21116017 354.29216124  69.16662095],[221.1032435  224.04742276   8.75536023],3,16681.569877386093,"[0.00073711 0.00057571 0.00023131 0.00015645 0.00066225 0.0005058
 0.00031785 0.00089356 0.0003444 ]",9,3,3
9,13,16.6186914602852,[2.53240000e-04 1.70680000e-04 3.40890000e-04],301.0669164657593,[0.00026806 0.00015597 0.00013636],[ 10.89814656  32.86977533 379.75350154],[ 39.5230771   39.30374476 210.85429967],3,18514.30859041214,"[0.00017068 0.00034089 0.00050328 0.00025324 0.00042346 0.00075653
 0.00059414]",7,3,3
9,14,5.594722325730843,[8.10486000e-03],39.77630281448364,[0.00810486],[2.01387761e+123],[338.],1,706.8868465423584,[0.00810486],1,1,1
9,15,18.43850301829257,[1.76690000e-04 3.73320000e-04 1.96630000e-04],273.88091707229614,[0.00010502 0.0003803  0.00011495],[1647.96931746 1002.45898329   67.19473601],[1129.93829875 1742.16809508   66.6227869 ],3,17430.20885205269,"[0.00020903 0.00017669 0.00019663 0.00037332 0.0002229  0.00041953
 0.00059622 0.00080525]",8,3,3
9,16,17.261733494309688,[2.50770000e-03 2.48820000e-04],139.3129699230194,[0.0023946  0.00017981],[   1.36509703 1030.72166911],[ 54.21677783 810.81930269],2,3364.3665680885315,[0.0025077  0.00024882 0.00225888],3,2,2
9,17,18.435724555485177,[3.54269000e-03],41.70565819740296,[0.00387931],[1.16580592],[31.72656952],1,409.560649394989,[0.00354269],1,1,1
9,18,13.878959466324732,[2.15070000e-04],47.8746223449707,[0.00013522],[77.93124121],[62.6783268],1,1433.7230670452118,[0.00021507],1,1,1
9,19,21.6932827980668,[1.82760000e-04 3.55820000e-04],146.16473007202148,[0.000103   0.00015242],[ 50.56382288 137.84847022],[ 45.22189107 124.87933773],2,2472.6812398433685,[0.00018276 0.00035582],2,2,2
9,20,16.01634256841072,[1.91190000e-04 1.62760000e-04],139.26911735534668,[0.00018247 0.00011914],[431.6668058   80.46156087],[112.16669061  93.69530016],2,4706.877328395844,[0.00035395 0.00016276 0.00019119],3,2,2
9,21,12.84825806417382,[4.41129000e-03],41.9042694568634,[0.00418125],[21.92953068],[329.47964116],1,564.1898834705353,[0.00441129],1,1,1
9,22,12.224187806567858,[2.43730000e-04 1.84260000e-04],156.57456636428833,[0.00028661 0.00012216],[4475.28599533  140.48294171],[19998.22293026   111.32959881],2,4965.106653213501,[0.00018426 0.00024373 0.00042799],3,2,2
9,23,13.598284090776232,[1.52160000e-04 1.90470000e-04],137.35358262062073,[0.0001269  0.00024128],[ 99.17126622 482.51658181],[109.59024855 100.46046925],2,2186.0518724918365,[0.00019047 0.00015216 0.00034263],3,2,2
9,24,15.576111416822904,[2.09230000e-04 1.46595000e-03 5.29380000e-04],294.7151563167572,[0.0001519  0.00130674 0.00047044],[211.50928387  75.43557738  31.61034926],[ 298.91585286 8257.29538632   27.65100629],3,12104.824375391006,"[0.00032706 0.00020923 0.00052938 0.0007386  0.0011389  0.00092967
 0.00146595 0.00166827]",8,3,3
9,25,13.902940199275967,[1.37450000e-04 1.61310000e-04 2.80240000e-04],236.55891489982605,[0.00014345 0.00011239 0.00011503],[  48.99964912 1236.94044251   31.95125781],[  28.85936297 1619.1836324    40.38806998],3,15198.004666805267,[0.00029876 0.00060632 0.00013745 0.00016131 0.00028024 0.00044155],6,3,3
9,26,2.432506935660717,[4.26699000e-03],41.60114645957947,[0.00418568],[13.01279446],[1.68993204],1,728.0232448577881,[0.00426699],1,1,1
9,27,15.039075109670485,[1.79330000e-04],54.63676857948303,[0.00014019],[74.88674188],[70.08095142],1,744.4785883426666,[0.00017933],1,1,1
9,28,13.581180297431262,[2.46180000e-04 3.21190000e-04],136.03549313545227,[0.00011338 0.00011613],[971.42041324  46.45459231],[852.23516663  64.40833821],2,4985.016855478287,[0.00024618 0.00032119 0.00056737],3,2,2
9,29,32.124016147361004,[1.63790000e-04 2.11720000e-04],136.65935039520264,[0.00010347 0.00015058],[ 67.68023179 164.09204364],[ 68.5010399  190.48032719],2,3822.1212344169617,[0.00021172 0.00016379 0.00037551],3,2,2
9,30,17.282397279225208,[6.41880000e-04 1.21890000e-04 1.13580000e-04 1.39850000e-04],31.907856941223145,[0.00064729 0.00012442 0.00011121 0.00013811],[   1.9680432    56.67276679   36.26605953 1106.93745162],[117.8615165   61.14139096  43.33585851 995.27868798],4,49586.96592950821,"[0.00012189 0.00041081 0.00021457 0.00095279 0.00010098 0.00011358
 0.00025344 0.00013985 0.00019808 0.00030396 0.00075547 0.00050203
 0.00033793 0.00045151 0.00055249 0.00064188 0.00105269 0.00117458
 0.00085645]",19,4,4
9,31,9.05034470215371,[1.15242000e-03],41.26154589653015,[0.00046294],[16.21780324],[3.47295919],1,1481.904683113098,[0.00115242],1,1,1
9,32,15.985500827528243,[1.34540000e-04 3.13750000e-04 1.79200000e-04],248.9578981399536,[0.00013012 0.00030061 0.00020258],[  67.11173361 2362.83662588  392.45051011],[  66.47938233 4239.38994747  532.3647467 ],3,9389.23325419426,"[0.00016256 0.00013454 0.00026836 0.0001792  0.00044756 0.00031375
 0.00061012]",7,3,3
10,1,8.917342932728749,[8.25069000e-03 3.25957000e-03],124.16041040420532,[0.00543308 0.00279202],[18476.46127795 18599.48929675],[1268.45284011 1275.53416403],2,3845.46218419075,[0.00018899 0.00825069 0.00325957],3,2,2
10,2,24.01422694379515,[1.96232000e-03 2.98212000e-03],136.46075963974,[0.0001543  0.00252822],[1.52647298e+03 1.07395983e+00],[988.93880628  61.77409148],2,3547.621534824372,[0.00196232 0.00494444 0.00298212],3,2,2
10,3,6.459695452514223,[9.22080000e-04 2.04520000e-04],124.86487436294556,[0.00101149 0.0001133 ],[1199.82594725 1122.57651346],[1054.59467843  980.31729925],2,969.93745136261,[0.00020452 0.00092208 0.0011266 ],3,2,2
10,4,9.336383303671251,[2.32790000e-04 3.07730000e-04],149.79412984848022,[0.00020319 0.00014312],[984.30482541  44.79548295],[359.04154905  41.42834832],2,5045.0870196819305,[0.00030773 0.00054052 0.00023279],3,2,2
10,5,29.176879381152,[3.03410000e-04 1.47530000e-04],158.77125072479248,[0.00018403 0.00011396],[373.15454631  78.15901132],[174.28626848  84.2046637 ],2,4707.087083816528,[0.00030341 0.00014753],2,2,2
10,6,19.811063930552983,[5.32570000e-04 1.67430000e-04],132.24667835235596,[0.00056583 0.00012356],[ 89.15685098 192.03949573],[1554.30491058  151.60030106],2,3958.8800554275513,[0.00053257 0.00070001 0.00016743],3,2,2
10,7,20.698744674770385,[1.82580000e-04 1.44930000e-04 3.92600000e-04 6.28530000e-04],640.4719903469086,[0.00017727 0.00012123 0.00040887 0.0006698 ],[6.34585191e+02 1.13306776e+02 7.48487692e+00 9.84747167e+03],[332.20405169 113.47695101 147.49433042 353.82586904],4,71203.18594503403,"[0.00019814 0.0003275  0.00018258 0.00043039 0.00014493 0.00047704
 0.00029446 0.00062853 0.0003926  0.00059075 0.00186034 0.00172366
 0.00081111 0.00200912 0.00073952 0.00220726 0.00110169 0.00139615
 0.00120372 0.00102114 0.00087621 0.00149818 0.00259987]",23,4,4
10,8,15.610886085704704,[9.86150000e-04 1.90510000e-04],133.98366713523865,[0.00088785 0.00014074],[4906.31521307  788.96175382],[21320.97338681  1048.63951501],2,2534.1738636493683,[0.00019051 0.00079564 0.00098615],3,2,2
10,9,17.641466349246148,[1.00683000e-03],39.922457218170166,[0.00097737],[8340.44139634],[687.64498405],1,568.4815449714661,[0.00100683],1,1,1
10,10,33.77981854237581,[1.81480000e-04],46.19741153717041,[0.00014549],[82.46651098],[67.31890898],1,1384.6063072681427,[0.00018148],1,1,1
10,11,21.165042891964816,[1.73260000e-04 1.88930000e-04 2.12940000e-04],380.32782077789307,[0.00010977 0.00016447 0.00027514],[  86.19809154 1428.53432088 2536.28485431],[   72.96085886   515.37255226 17021.22062449],3,19265.082584381104,[0.00017326 0.00018893 0.00076502 0.00057513 0.00021294 0.0003862 ],6,3,3
10,12,33.42737147158135,[1.09080000e-04 1.27010000e-04 1.49517000e-03],337.4816994667053,[0.00010015 0.00014771 0.00154281],[ 91.36902973 493.80476493   4.97735312],[104.79692407 400.75747538 960.27231406],3,12220.008677244186,"[0.00036378 0.00010908 0.00012701 0.00023608 0.00138609 0.00149517
 0.00125909 0.00162287 0.00600596]",9,3,3
10,13,24.750183971415414,[1.79510000e-04],47.91246557235718,[0.00013546],[75.59898769],[82.18325565],1,1379.3699588775637,[0.00017951],1,1,1
10,14,28.43553183539233,[7.54158536e-04 1.19002994e-04 2.01623101e-04 3.06231144e-04],623.3122713565826,[0.00079095 0.00011838 0.00019744 0.00030353],[ 92.98239565  59.77092202 810.59211835 955.6648384 ],[6221.58480181   74.20494627  449.60413778 1994.49951563],4,75765.36481428146,"[1.87406462e-04 1.07423068e-04 3.06231144e-04 8.26201067e-05
 7.20168755e-05 1.54636975e-04 2.01623101e-04 1.43627636e-04
 1.19002994e-04 2.73639977e-04 2.21501352e-04 4.23124438e-04
 3.40504339e-04 5.66752104e-04 4.95141314e-04 6.46735483e-04
 5.32657199e-04 3.98693001e-03 7.54158536e-04]",19,4,4
10,15,12.62076927884165,[1.39450000e-04 2.86800000e-04],155.1147632598877,[0.00016547 0.00010049],[197.30913393  60.77505534],[121.65285283  57.38858645],2,4796.382824420929,[0.00013945 0.0002868 ],2,2,2
10,16,14.5518121173367,[1.59260000e-04 1.73210000e-04],151.55813145637512,[0.00010519 0.00016014],[ 84.95844143 578.50843309],[ 96.99609094 348.20883336],2,4823.805577516556,[0.00017321 0.00015926 0.00033247 0.00622727],4,2,2
10,17,3.317360533068545,[3.76891000e-03],38.36895298957825,[0.0037593],[131.60210145],[17.98476945],1,285.7934772968292,[0.00376891],1,1,1
10,18,13.83702998527557,[1.56270000e-04 2.39190000e-04 3.14330000e-04],373.5148618221283,[0.00010701 0.00013584 0.00030248],[22.51826664 38.66574573 46.09647023],[ 19.07226562  26.33831556 220.07481299],3,15091.397535562515,"[0.00023919 0.00031433 0.0002614  0.00015627 0.00039546 0.00055351
 0.00081491]",7,3,3
10,19,18.002890921590165,[1.97920000e-04 4.00750000e-04],143.9664876461029,[0.0002341  0.00013827],[150.87992036  73.18895221],[116.14898072  69.70611167],2,1466.7947459220886,[0.00019792 0.00040075],2,2,2
10,20,14.210007300123396,[2.06710000e-04 1.78720000e-04],150.70279002189636,[0.00025968 0.00015086],[915.48558188 212.96017574],[1263.666144    136.83125923],2,4632.430078744888,[0.00017872 0.00038543 0.00020671],3,2,2
10,21,27.516895925639204,[1.37460000e-04 1.76900000e-04 2.82570000e-04],361.3071360588074,[0.0001039  0.00015292 0.00028808],[ 78.12274043 245.26805534 870.33726662],[  75.83641138  295.42625364 3559.09732411],3,18993.57699584961,[0.00028257 0.00031436 0.0001769  0.00013746 0.00045948 0.00378938],6,3,3
10,22,13.6566466534113,[1.79060000e-04],45.635418176651,[0.00014392],[69.64753539],[61.10946895],1,751.0902187824249,[0.00017906],1,1,1
10,23,8.089386265743727,[1.06540000e-03 2.86810000e-04],146.2056815624237,[0.00113349 0.00010962],[          inf 2827.45488761],[65784.99864617  3318.31468212],2,2110.451655864716,[0.00028681 0.0010654  0.00135222],3,2,2
10,24,11.583644004255865,[1.06707000e-03 5.10490000e-04],136.70714855194092,[0.00122686 0.00037467],[44802.7959131  44796.16598742],[            inf 4.42083627e+266],2,2067.723181962967,[0.00106707 0.00051049 0.00157756 0.00209714],4,2,2
10,25,11.500165861386984,[7.10870000e-04 3.14913000e-03 5.16290000e-04 3.66542000e-03],568.5366566181183,[0.00098173 0.00217047 0.00052005 0.00272365],[1.17817489e+002 1.60428729e+182 3.36725506e+004 1.01662660e+002],[ 1503.11130357   763.89897291 10826.7402421   1262.51887775],4,69333.49375009537,"[0.00469494 0.00013288 0.00014232 0.0002752  0.00065861 0.00017968
 0.00033661 0.00037426 0.00019458 0.00051629 0.00047894 0.00071087
 0.00057799 0.00366542 0.00314913 0.00401757]",16,4,4
10,26,17.93853678210781,[4.75360000e-04 2.22050000e-04],135.3838677406311,[0.00035474 0.00011542],[61355.53995867   250.5081683 ],[38625.88514008   224.42845027],2,4296.868312835693,[0.0002533  0.00022205 0.00047536],3,2,2
10,27,24.873211079525245,[1.81990000e-04],44.3376100063324,[0.00013878],[63.24159276],[60.24322492],1,523.354672908783,[0.00018199],1,1,1
10,28,26.631439827168588,[1.72770000e-04],44.87242770195007,[0.00013426],[64.21651979],[54.55518708],1,582.4584488868713,[0.00017277],1,1,1
10,29,12.284388639418992,[3.73599000e-03 2.22590000e-04],132.64012598991394,[0.00360312 0.0001926 ],[229.6372967  634.11601483],[2895.25211358 3666.2734278 ],2,1589.2481729984283,[0.00046032 0.00022259 0.00068292 0.00441891 0.00373599],5,2,2
10,30,17.609343320039834,[1.07603220e-03 3.21236880e-04 7.53574660e-04 2.11443240e-03],603.2981894016266,[0.00107957 0.00035843 0.00058073 0.00210134],[ 5677.43979269  9858.66382863  9917.5872399  20066.25842549],[14321.75923538 39766.71454666 40020.04664062  3946.49775766],4,30213.46403646469,"[7.5357466e-04 3.0162043e-04 1.3199782e-04 9.2573609e-05 1.8923907e-04
 2.2866328e-04 2.0495498e-04 1.1238137e-04 3.2123688e-04 4.3361826e-04
 1.2652712e-03 1.1686058e-03 1.0760322e-03 9.6365082e-04 1.3972691e-03
 2.3193874e-03 2.1144324e-03]",17,4,4
10,31,9.53421239962101,[7.98630000e-04 2.08450000e-04],129.32650518417358,[0.00072675 0.00017874],[695.5452852  589.03963856],[536.19618602 549.67104412],2,1236.8791048526764,[0.00079863 0.00100708 0.00020845],3,2,2
10,32,9.15978127233636,[8.16311000e-03],39.5378794670105,[0.007877],[2.50069654],[16.77901909],1,1184.7801332473755,[0.00816311],1,1,1
11,1,12.269403968881727,[1.76270000e-04],50.24402976036072,[0.00014413],[80.49142869],[83.04001419],1,832.5171980857849,[0.00017627],1,1,1
11,2,26.295800743407227,[1.61130000e-04 1.18197000e-03],132.10892391204834,[0.00012839 0.00114706],[165.76640828 201.80409646],[  129.5879687  16475.94337119],2,4071.143740415573,[0.00032934 0.00016113 0.00118197 0.00135018 0.00102084],5,2,2
11,3,17.32812744796381,[6.48580000e-04 1.28117000e-03 7.05990000e-04],357.1897110939026,[0.00054208 0.00125119 0.00062683],[1636.94705099 1250.64491891 1230.52860072],[1561.09687066 6204.4994212  1629.09129785],3,14472.507907152176,"[0.00128117 0.00043527 0.00027072 0.00101045 0.00070599 0.00192975
 0.00021331 0.00064858 0.0009193  0.00171644]",10,3,3
11,4,23.12282583956544,[3.39140000e-04 1.72890000e-04 2.30940000e-04],378.3643908500672,[0.00031657 0.00018589 0.00012095],[ 39.92325987 597.96500365 173.84845269],[   5.3493162  2097.77694019  178.9006655 ],3,19607.55731248856,"[0.00023094 0.00039719 0.000736   0.00033914 0.00057008 0.00090889
 0.00017289]",7,3,3
11,6,7.1886742199313405,[1.05201000e-03 3.83050000e-04],131.76061844825745,[0.00102224 0.00023658],[128.7936315  206.44447339],[253.46694898 571.48778928],2,2586.803454399109,[0.00143506 0.00105201 0.00038305],3,2,2
11,7,15.980545459072363,[4.76424000e-03 3.30920000e-04 2.52290000e-03],333.0462794303894,[0.00459249 0.00034183 0.00246869],[3.19720411e+01 7.70861831e+04 3.98575594e+03],[1417.28956909   51.81069467   89.20556715],3,5092.23230266571,"[0.0001013  0.00021394 0.00011264 0.00199935 0.00476424 0.00033092
 0.0025229  0.00442095 0.00178541]",9,3,3
11,8,13.366182892414797,[2.60680000e-04 1.27710000e-04 1.71940000e-04],386.7381136417389,[0.00021595 0.00014437 0.00010531],[127.1279736  542.34461421  65.39751573],[ 19.75950148 538.73565345  79.56516645],3,17972.142997980118,[0.00031214 0.00012771 0.00026068 0.00017194 0.00043984 0.00061179],6,3,3
11,9,12.265647457426796,[1.93510000e-04 3.87760000e-04],139.19960379600525,[0.00020696 0.00013153],[83.12568304 76.51569019],[86.85627079 67.75823259],2,1905.040596961975,[0.00019351 0.00038776],2,2,2
11,10,10.819707865157934,[3.39389000e-03 2.91426000e-03],124.80485081672668,[0.00365413 0.00103385],[ 522.6652558  2666.53000845],[  717.60061974 47028.41292472],2,3951.583070755005,[0.00339389 0.00291426 0.00630815],3,2,2
11,11,25.516729701858424,[1.40550000e-04 3.91170000e-04 3.76807000e-03],345.62656021118164,[0.00011628 0.00037283 0.00477615],[1581.58384325  150.70027833    1.83753135],[1732.45956738  919.83603815  384.12444566],3,18802.99588656425,"[0.00025062 0.00052819 0.00014055 0.00039117 0.00027758 0.0033769
 0.00376807 0.00709799]",8,3,3
11,12,13.704895698116504,[6.93080000e-03],47.2787663936615,[0.00574016],[37.84779128],[2.15316816],1,773.6577033996582,[0.0069308],1,1,1
11,13,8.464788513638707,[2.42350000e-04 3.63152000e-03],122.74784445762634,[0.00039275 0.00374872],[110.17271031 133.20861797],[7.13143056e+06 3.50718489e+02],2,1477.8527903556824,[0.00024235 0.00387386 0.00363152],3,2,2
11,14,15.341548346191068,[1.80980000e-04],55.32409429550171,[0.00013393],[73.58114695],[65.7237783],1,1079.2561039924622,[0.00018098],1,1,1
11,15,18.91459735038695,[9.49290000e-04 2.36090000e-04],132.10276103019714,[0.00083922 0.00011372],[  32.08701568 1880.39411334],[  68.97920991 1577.74480132],2,1676.059365272522,[0.0007132  0.00094929 0.00023609],3,2,2
11,16,13.735266315076306,[1.89150000e-04],46.02909827232361,[0.0001516],[90.10579864],[105.85175018],1,401.7554519176483,[0.00018915],1,1,1
11,17,26.096050289526723,[8.12205000e-03 3.14850000e-04],129.19311714172363,[0.00814241 0.00024104],[ 21.63636364 166.53381888],[9069.09090998  342.39881073],2,3983.9519214630127,[0.00031485 0.00178273 0.00146788 0.00812205],4,2,2
11,18,8.229939497329982,[2.64574000e-03],47.48674249649048,[0.00162557],[2475.57522256],[903.2395617],1,1600.2468059062958,[0.00264574],1,1,1
11,19,16.067684139522697,[4.93420000e-04 1.08730000e-04 1.31420000e-04],361.4850597381592,[0.00051575 0.00010886 0.00016756],[ 45.36555959  95.81234732 389.69663349],[2296.3178366    95.93258715  236.80129664],3,7993.15509223938,"[0.00013142 0.00010873 0.00012266 0.00023139 0.00037076 0.00060215
 0.00049342 0.00073357]",8,3,3
11,20,14.289260007749125,[2.96133000e-03],50.08441615104675,[0.00296543],[26.4076788],[555.23101484],1,422.60764145851135,[0.00296133],1,1,1
11,21,24.36325672052512,[4.95205000e-03],40.57041025161743,[0.00079945],[4.93771949],[1310.99631044],1,985.448759317398,[0.00495205],1,1,1
11,22,17.900831842422186,[3.06980000e-04 2.32530000e-04 1.56450000e-04],364.26886105537415,[0.0003092  0.00024542 0.00010764],[ 606.49210468 4316.22597808  187.7210974 ],[ 167.03358764 1903.84588609  191.11932735],3,15105.007555246351,"[0.00023253 0.00015645 0.00030698 0.0004709  0.00039645 0.0005529
 0.00070343]",7,3,3
11,23,11.07008404328706,[4.83770000e-04 6.91780000e-04 1.78310000e-04],348.7879590988159,[0.00040122 0.00051277 0.00014835],[5873.25032864 4586.3516847   186.45497709],[1476.1763515  4764.71567414  432.46754384],3,10594.490905046465,[0.00017831 0.00030546 0.00048377 0.00020801 0.00069178 0.00077342],6,3,3
11,24,14.636040193357251,[1.94610000e-04 2.28530000e-04],142.3002223968506,[0.00013562 0.00010943],[170.13407821  30.99991543],[154.50742363  30.71647844],2,2295.845571041107,[0.00022853 0.00042315 0.00019461],3,2,2
11,25,13.093478701146406,[2.95640000e-04 6.44890000e-04 3.52130000e-04 1.46110000e-04],575.6596207618713,[0.00031298 0.00064613 0.00030782 0.00014158],[  28.35469657 1785.98811427  690.51532347  404.55147469],[5.94269936e+00 9.81503457e+04 9.38847023e+03 4.48266962e+02],4,76588.03940749168,"[0.00012884 0.00049389 0.00023041 0.00010445 0.00059546 0.00045081
 0.00020601 0.00064489 0.00055526 0.00014611 0.00025056 0.00035213
 0.00029564 0.00099012 0.00144093 0.00073956 0.00088567 0.00109169]",18,4,4
11,26,10.811708027261552,[6.32520000e-03 1.92300000e-04],127.12388586997986,[0.00383272 0.00238163],[2.22219987e+24 5.20040734e+09],[29793.99960599 29793.49237278],2,792.909761428833,[0.0063252 0.0001923],2,2,2
