row,col,snr_db,kmeans_shift,time_kmeans,fhmm_shift,fhmm_taue,fhmm_tauc,fhmm_ndef,time_fhmm
1,1,10.071078941762542,[0.00015913 0.00031333],5.120095729827881,[0.00010058 0.00012355],[ 66.75485456 166.89035113],[ 37.01290748 153.53231837],2,10.452821016311646
1,2,10.37058022050655,[0.0001255  0.00024989],6.981504917144775,[0.00011085 0.00013377],[ 48.09591848 987.82752629],[67.9375895  36.79876626],2,15.226066827774048
1,3,15.007143999275138,[0.00035475 0.00176304 0.00140829],7.4594502449035645,[0.00123625 0.0002602 ],[  3.58641842 124.73562887],[107.61614438 131.94768667],2,37.66726565361023
1,4,19.80927942340052,[0.00229328],2.817124366760254,[0.00283339],[1.00000075],[47.40843952],1,9.054994344711304
1,5,5.270200924169459,[0.00037468 0.00108546 0.00071078],5.528325319290161,[0.00011604 0.00026565],[11.06840688 16.09071199],[9.82211309 6.17887637],2,17.46262550354004
1,6,20.162649385707127,[0.00025648 0.00017629 0.00043277 0.00275257 0.00257629],5.282007932662964,[0.00031271 0.00264261],[244.23896809   1.        ],[ 96.52997434 141.57142874],2,20.672757148742676
1,7,11.890385592953335,[0.00018436 0.00036841 0.00055278],5.627448797225952,[0.00013547 0.00039485],[103.80061863  15.66860943],[93.03482209 74.51206475],2,9.503456830978394
1,8,20.72988241739175,[0.00451365],2.5466744899749756,[0.00451368],[1.],[123.74994647],1,8.394891738891602
1,9,0.8627602746035372,[0.00168608 0.00016406 0.00185014],6.352568864822388,[0.00170944 0.0001146 ],[  334.78000394 14467.44865182],[108.85190115  53.50694815],2,48.599008321762085
1,10,13.628454741162017,[0.00020365 0.00038952 0.00018587],3.809080123901367,[0.00010965 0.00012043],[ 18.74118957 416.56938567],[73.74989604 57.2090966 ],2,30.625948429107666
1,11,7.753874404805774,[0.00019039 0.00038232],5.8102898597717285,[0.00010684 0.00019165],[21.60674392 98.3010237 ],[23.43474442 74.63760474],2,7.38612699508667
1,12,9.513201123701872,[0.0002836  0.00030145 0.00058505],6.87178373336792,[0.00019062 0.00012524],[4.29446430e+01 5.85864007e+04],[ 52.30680328 120.43301714],2,37.49585580825806
1,13,19.87779892651146,[0.00015612],2.6425211429595947,[0.00012588],[73.18557259],[67.45181681],1,4.283674955368042
1,14,10.99000672787039,[0.00019312],2.898571252822876,[0.00013324],[107.95323438],[67.82733551],1,6.195047378540039
1,15,9.69748566592034,[0.00014542],4.413160800933838,[0.00011155],[50.95043951],[29.35751132],1,4.230963230133057
1,16,9.84400689070019,[0.00015253 0.00018445 0.00033698],4.607372522354126,[0.00017268 0.00010388],[24.39783586 68.2952186 ],[59.38611464 32.0404798 ],2,15.842737436294556
1,17,10.893442079542616,[0.00016282 0.00272851 0.00256569],4.624042749404907,[0.000177   0.00264371],[2.53640041 3.00324517],[87.15337273 32.41662187],2,13.070406436920166
1,18,13.18026009957374,[0.00031389 0.00016679 0.00048068],7.10080885887146,[0.00033177 0.00011198],[45.5039558  48.04309376],[891.40265373  47.47514017],2,6.6209259033203125
1,19,7.376288747781878,[0.0002349  0.00039483 0.00015993],5.151637077331543,[0.00022998 0.00011249],[4.27699243e+25 3.12285623e+02],[149.22115205 124.40967732],2,47.10716390609741
1,20,7.5483852297437,[0.00020085 0.00016357 0.00036442],6.095916509628296,[0.00012234 0.0001374 ],[1.20604983e+02 1.56572733e+10],[ 54.50294686 132.91440815],2,24.454140186309814
1,21,8.00673496903453,[0.00019326 0.00017433 0.00036759],7.085167169570923,[0.00013536 0.00013377],[19422.93306793    94.80961025],[171.06084468  59.87494828],2,15.031485557556152
1,22,8.284869041023114,[0.00018846 0.00015236 0.00034082],5.477185010910034,[0.00023473 0.00011713],[1.40834471e+16 5.09566021e+01],[172.75617208  52.43314214],2,28.040958881378174
1,23,11.659959112315638,[0.00029263],3.1579418182373047,[0.00015438],[147.08068116],[61.77515457],1,6.506286144256592
1,24,10.213270383382284,[0.00032596 0.00016056 0.00104581 0.00088041 0.00120637],6.864147901535034,[0.00019312 0.00012496],[3.52963413e+16 4.99216498e+01],[310.00221385  52.59260038],2,13.131479978561401
1,25,9.959431795088536,[0.00023637 0.00016861 0.00018986 0.00035847 0.00058345 0.00039359],14.129404067993164,[0.00015956 0.00016882 0.000543  ],[8.02675650e+01 1.18522448e+02 6.50621798e+18],[ 38.36640138  41.07011119 846.82506334],3,37.2638840675354
1,26,9.750903404513666,[0.00017184 0.00034368],3.369335412979126,[0.00019897 0.00012802],[45.311156  81.7419272],[231.2439005   35.91430056],2,21.33985424041748
1,27,9.073263880375624,[0.00022531 0.00016995 0.00039525],5.660053730010986,[0.00010834 0.00026848],[1.09881087e+02 3.72426285e+88],[116.16268478  87.88080068],2,24.872962951660156
1,28,5.414111091852068,[0.0008603  0.00015859 0.00101889],5.8137266635894775,[0.00010599 0.00090403],[1.45286955e+05 9.41672841e+01],[301.50153071   5.86183139],2,16.41290545463562
1,29,6.040459212228567,[0.00724792],2.8193705081939697,[0.00658787],[4.75223619],[18.45590193],1,6.410335540771484
1,30,20.395933208288515,[0.00018238],3.3067739009857178,[0.00014504],[71.93977493],[46.21420016],1,4.100422382354736
1,31,14.482517907889804,[0.00275477],3.357538938522339,[0.00190117],[11.28630306],[117.56113098],1,7.297403335571289
1,32,8.554832387490066,[0.00043858 0.00030629 0.00074487],6.450670957565308,[0.00015794 0.00036553],[258.23228971 508.91707455],[313.38062002 481.95494356],2,26.698667764663696
2,1,7.2638216113031575,[0.00038321],3.2799670696258545,[0.00026594],[387.73565268],[50.47453754],1,5.597886562347412
2,2,-0.11288226195811393,[0.0061661],2.537015199661255,[0.00608671],[208.1707286],[123.74420041],1,2.477067232131958
2,3,9.396595932081512,[0.00023084],3.4131367206573486,[0.00020805],[678.97971709],[84.16646515],1,3.580369234085083
2,4,22.60882593513816,[0.00025988 0.0001848  0.00044468 0.00252123],4.939142227172852,[0.00012753 0.00032219],[43.3654042  74.79464056],[71.99058946 13.92444358],2,14.83173155784607
2,5,12.165598919326463,[0.00399821],1.8167140483856201,[0.00075662],[7.75564673e+14],[11.74300394],1,5.189943552017212
2,6,9.425025357520273,[0.00016596 0.00030093 0.00013497],4.150339841842651,[0.00011466 0.00015586],[ 33.78619416 255.28899977],[319.23239893  40.28976558],2,33.33905792236328
2,7,12.396710820442816,[0.00090974 0.00035022 0.00125996 0.00166851 0.00201873],5.3154137134552,[0.00034667 0.00171419],[124.36290775  41.938547  ],[ 38.2982305  956.02851451],2,15.914984226226807
2,8,7.407686451509807,[0.00017501],2.78424334526062,[0.0002],[438.45195655],[46.86554834],1,3.133528232574463
2,9,28.30843159748236,[0.00536176],2.5406546592712402,[0.00011444],[36.98038288],[27.5559797],1,2.770110845565796
2,10,28.929330278919462,[0.00656805],2.4459824562072754,[0.00010756],[45.26131347],[32.25714636],1,7.480857610702515
2,11,7.948649881140185,[0.00041855],3.0606040954589844,[0.00018865],[22.74295796],[20.00310117],1,7.190348148345947
2,12,8.352522388578453,[0.00022229],2.106454849243164,[0.00020087],[56.96909608],[45.63012402],1,4.768065929412842
2,13,11.15621162105687,[0.00018592 0.00030507 0.00049099],5.541982650756836,[0.00013387 0.00024607],[154.27424218  37.12115461],[ 66.10673215 444.99045326],2,34.273162841796875
2,14,11.54298833839074,[0.00020363 0.00026615 0.00046979],5.395446062088013,[0.00012947 0.00026465],[41.82334775 41.05725403],[ 49.47093517 106.77721989],2,10.636296033859253
2,15,10.032551438326124,[0.00035641 0.000167   0.0001894 ],5.69663143157959,[0.00014474 0.00011042],[ 11.84351948 287.81488857],[57.52834681 79.70424703],2,80.68361783027649
2,16,8.548819807450847,[0.00016325 0.00014273 0.00030597],4.051578998565674,[0.00010075 0.00012549],[ 28.70413407 614.69183118],[48.93261016 53.76670745],2,24.437551736831665
2,17,13.384738771264143,[0.00016088 0.00015064 0.00031152],5.64544939994812,[0.00011315 0.00016006],[34.55959149 94.9622656 ],[60.13864107 77.21119592],2,13.214287042617798
2,18,10.581321739054808,[0.00014651 0.00028135 0.00013485],4.801072835922241,[0.00016454 0.00010677],[298.10944241  97.69764642],[106.38311897 206.57895217],2,14.265411138534546
2,19,10.819646724908846,[0.00018837],3.326033115386963,[0.00015217],[76.97269252],[34.99644192],1,5.189745187759399
2,20,10.713786413570588,[0.00025547],2.361708879470825,[0.00014389],[88.81043009],[38.3826613],1,10.135678768157959
2,21,16.71032128067195,"[0.00014765 0.00032382 0.0001704  0.00085932 0.00117737 0.00065234
 0.00102972 0.00219546 0.0020193  0.00170125 0.00187165 0.00136696
 0.00052503]",8.55701208114624,[0.00012726 0.0001875  0.00128347],[3.86912649e+09 5.05330476e+02 1.04602660e+00],[289.84556163  22.54386687  44.18876632],3,214.42990398406982
2,22,18.500724029721752,[0.00026272 0.00016957 0.00043229],4.4734461307525635,[0.00023328 0.00012157],[287.82152767  88.8780101 ],[49.57324291 97.01499678],2,38.92601752281189
2,23,9.451756779667877,[0.00019587],2.388859510421753,[0.00022438],[833.01864814],[72.48132557],1,3.808892250061035
2,24,-5.153274152898003,[0.00183394 0.00262143 0.00014141],5.833737373352051,[0.00363033 0.00091002],[4.61299028e+15 2.94281710e+06],[132.67763891 130.11278343],2,11.095802068710327
2,25,21.093812400484634,[0.00022258 0.00087545 0.00065287 0.00337282 0.00359539 0.00271994],7.9983484745025635,[0.00019854 0.00065662],[39.27544008 10.2818724 ],[33.20482947 57.36931218],2,18.2564594745636
2,26,10.48714094400002,[0.00018865 0.00029437 0.00048301],6.388695478439331,[0.00032331 0.00015114],[ 21.74434874 162.62590296],[183.84204154 107.00253202],2,12.850570678710938
2,27,11.449636109345324,[0.00049752 0.00028601 0.00078353],5.677887678146362,[0.00012643 0.0004865 ],[25.941991    2.99315535],[18.16556855 36.03597689],2,88.12095928192139
2,28,14.478083093208129,[0.00014337],2.774036407470703,[0.00010321],[50.70956217],[40.35390941],1,6.662717819213867
2,29,9.441666489176972,[0.00021754 0.00024366 0.0004612 ],8.16877007484436,[0.00011812 0.00018406],[4.93302501e+01 4.92970672e+09],[ 34.54998781 254.27807943],2,18.555591344833374
2,30,14.254797411058096,"[2.30446574e-04 2.02676558e-04 9.84250364e-05 1.75570487e-04
 2.73995509e-04 1.20034434e-04 2.95604928e-04 1.02464657e-03]",11.732813119888306,[0.00011418 0.00025922 0.00062549],[ 18.89704849 204.1927566  168.28094197],[ 63.48608688 218.69514732 742.21343053],3,30.669249057769775
2,31,8.815472627046013,[0.00016449 0.00017818 0.00034267],3.8311235904693604,[0.00010447 0.00020563],[139.04223494  48.19360482],[76.27509873 51.73270301],2,17.50990867614746
2,32,8.300529088898507,[0.00015728 0.00014205 0.00029933],6.989935874938965,[0.00010414 0.00019787],[ 59.9754779  461.54750452],[ 51.37684438 212.44854511],2,13.072465658187866
3,1,9.78794967620637,[0.00016553],4.100308656692505,[0.00014083],[90.11568884],[50.33408996],1,6.916694402694702
3,2,28.7134670758605,[0.00642464],3.5241682529449463,[0.00011797],[27.6952484],[25.74265317],1,3.9365947246551514
3,3,10.234744029928676,[0.00524797 0.00033811 0.00490986],6.939403057098389,[0.00505762 0.00064749],[2.69316423 1.55155383],[ 25.74427945 243.45539223],2,21.949573040008545
3,4,10.553334400388417,[0.00018049 0.00016662 0.00034711],6.107595205307007,[0.00011313 0.00014251],[ 63.71115992 240.25365172],[ 66.65053639 110.77402603],2,10.440170288085938
3,5,14.974502235363005,[0.00019766],2.8538601398468018,[0.00016316],[105.93531771],[27.05312097],1,10.170588254928589
3,6,1.9243554643759517,[0.00193539],2.426608085632324,[0.00189148],[136.01827263],[112.73642662],1,4.361969470977783
3,7,19.853425775361774,[0.00017306 0.00137924 0.00120617],5.737597465515137,[0.00010921 0.00014007],[ 49.57828028 113.63932427],[42.79009272 94.11971646],2,3.8639121055603027
3,8,9.056754461346262,[0.00021815],2.5882761478424072,[0.00013681],[58.2605365],[49.86419643],1,9.843964576721191
3,9,7.603132674280463,[0.00022755 0.00067132 0.00044377],7.306121349334717,[0.00018995 0.00015315],[95.4048141  21.62044112],[92.83122085 16.53322761],2,21.280413150787354
3,10,13.054790412646502,"[0.00019335 0.00055377 0.00013689 0.00033024 0.00015427 0.00103828
 0.00088401 0.00029116 0.00075674 0.00060248 0.00048451]",11.10067892074585,[0.00013654 0.0002091  0.00010626],[3.87842296e+02 4.36638171e+10 7.31195635e+01],[ 55.73472793 588.12713916  30.25855877],3,58.74742579460144
3,11,8.939018774134205,[0.00018734],1.733896017074585,[0.00011961],[53.65443605],[42.54267129],1,9.080769777297974
3,12,8.673080726600569,[0.00064129],1.8032450675964355,[0.00013655],[27.57831798],[25.71647132],1,7.004302501678467
3,13,11.2964143949816,[0.00332474],1.7512879371643066,[0.00391767],[1.05472721],[13.94400465],1,24.010557889938354
3,14,15.566545638768183,[0.004174],3.587284564971924,[0.00416051],[2.08449354],[69.19532741],1,7.2474963665008545
3,15,11.78665147462851,[0.00019165 0.0006623  0.00047065],7.993880987167358,[0.00025805 0.00060262],[15.49003454  3.87684854],[99.87694165 38.13291258],2,23.64284038543701
3,16,1.0315806488839323,[0.00020531 0.00460423],6.839073896408081,[0.00017498 0.00438193],[33.13503476 49.66828864],[381.67457464  45.05380411],2,31.764371156692505
3,17,3.616346390038321,[0.00127517 0.0008219 ],5.639007806777954,[0.00164143 0.00033681],[3.88338134e+45 2.97041764e+01],[96.31428955 41.37551379],2,39.67962694168091
3,18,8.90453531999475,[0.0004217  0.00068491 0.00110661 0.00036162 0.00072782 0.00147281],10.551718711853027,[0.00018223 0.00056799 0.00026938],[ 21.77703039 299.6308128   32.52493618],[ 36.20399171 110.80300469  59.22937802],3,49.300171852111816
3,19,11.055100046796069,[0.00013972 0.00028809],5.988302707672119,[0.00014421 0.00011499],[257.97001308  32.70213963],[ 71.20007085 138.51609688],2,13.60130500793457
3,20,7.620987445213539,[0.0001884  0.00015055 0.00033896],7.8308985233306885,[0.00011292 0.00022585],[ 89.66658232 843.42071633],[27.88904703 34.01629856],2,18.36859679222107
3,21,19.473261982074764,[0.00012959 0.00022577 0.00011565 0.00035537 0.00157347 0.0016836 ],9.507224559783936,[0.00012833 0.00010455 0.00155145],[6.20838429e+02 5.56783461e+08 5.99999998e+00],[334.5572591  278.98239584 991.9999961 ],3,88.51381850242615
3,22,11.169493341431698,[0.00018587 0.00016822 0.00035409],4.5955986976623535,[0.00019941 0.00011535],[5.18633736e+18 3.67101626e+01],[491.24181207 130.74979414],2,23.89533567428589
3,23,10.419528792714878,[0.00015296],2.7759106159210205,[0.00011461],[134.96770238],[70.79364882],1,5.520492076873779
3,24,8.78951163002463,[0.00027193],3.079704999923706,[0.00012704],[36.60300261],[32.60796794],1,7.366770029067993
3,25,9.512311936214351,[0.00014033 0.00026954 0.00012921],4.538983583450317,[0.00011582 0.00019413],[ 54.98786938 397.22277099],[79.26667285 41.36537591],2,17.486652612686157
3,27,18.915240160410328,[0.00019233],3.0300214290618896,[0.00017196],[115.71333456],[61.70551962],1,3.737626075744629
3,28,9.607092504446767,[0.00018321],2.8207175731658936,[0.00013874],[42.25946777],[32.50277153],1,3.513061046600342
3,29,12.20450127439706,[0.00016612],2.0878992080688477,[0.00018598],[795.35755095],[53.61729592],1,13.923299551010132
3,30,20.016941537633066,[0.0013663],1.9250810146331787,[0.00131128],[313.92413788],[6.32549052e+12],1,5.342082500457764
3,31,9.93799830124364,[0.00019383 0.00015411 0.00034794],7.007390737533569,[0.00013071 0.00013443],[169.90530703  54.15253075],[35.35138115 30.55324597],2,11.960076093673706
3,32,10.751502092968545,[0.00019086],2.3761708736419678,[0.00015075],[40.52852566],[25.38200359],1,7.794724702835083
4,1,21.008150969728717,[0.00144539],2.49239444732666,[0.00011798],[24.8573557],[37.72941669],1,3.1177468299865723
4,2,10.779178685885803,[0.00376703],2.5419139862060547,[0.00377918],[1.26427584],[13.40826313],1,10.033477306365967
4,3,7.351116641679206,[0.00023631],2.558967351913452,[0.00017766],[132.0050045],[36.55514071],1,7.1178789138793945
4,4,9.03398880788854,[0.00017023 0.00031916 0.00014893],6.7568347454071045,[0.00011938 0.0001573 ],[7.28590620e+01 1.01694656e+08],[ 41.88622203 213.33985606],2,16.48959994316101
4,5,3.593882496829482,[0.00083632 0.000247   0.00108332],4.578033685684204,[0.00091379 0.00015942],[439.57232722 423.7093839 ],[ 38.96812551 150.32391864],2,18.828465461730957
4,6,12.817569292894946,[0.00025132 0.00017226 0.00042358],6.204259872436523,[0.00012279 0.00020389],[6.58430961e+01 7.33963604e+10],[ 45.98394518 195.85497603],2,24.839430570602417
4,7,11.389676312941415,[0.00016001 0.0002074  0.00036741],6.503623723983765,[0.000198   0.00013901],[61.38534664 93.27792675],[91.3099672  44.47770669],2,23.609800815582275
4,8,9.46709967207841,[0.00025772 0.00015785 0.00041557],5.609376430511475,[0.00028689 0.00016518],[8.64241467e+02 1.42301185e+07],[ 62.72903587 124.50704669],2,14.7052321434021
4,9,0.6805177541946473,[0.00021027 0.00272362 0.00293389],5.337246656417847,[0.00022436 0.00268536],[119.73971241  29.47386012],[ 6.48869621 14.34257274],2,16.5106201171875
4,10,13.195069911057345,[0.0002046],2.53448486328125,[0.00016892],[70.25660549],[82.48829148],1,4.350942373275757
4,11,12.517159230384195,[0.00016523 0.00032479],8.4013090133667,[0.00016222 0.00013572],[157.79894499 220.35714035],[ 96.99353186 246.30682147],2,16.411407470703125
4,12,10.008600868197224,[0.00020441 0.00016534 0.00036975],6.9160988330841064,[0.00015839 0.00025038],[ 61.24848682 159.47588523],[133.93962494  41.02971126],2,12.315716028213501
4,13,26.436977453007803,[0.00325963],2.384964942932129,[0.00016515],[83.54478324],[40.15666179],1,5.905264377593994
4,14,22.38526272727377,[0.00431205],2.3467724323272705,[0.00022593],[13.16067791],[25.54410162],1,3.9975247383117676
4,15,20.46487057669477,[0.00106944],3.1525931358337402,[0.00043644],[22.52634416],[8.10110387],1,8.306536197662354
4,16,15.17920456612551,[0.00016323],2.4280753135681152,[0.00011066],[30.70680608],[29.75693269],1,15.217796564102173
4,17,12.140367110561424,[0.00016925 0.00030238 0.00013312],5.56412672996521,[0.00013245 0.00016876],[9.36633715e+01 6.08115022e+09],[ 35.04864939 136.66089779],2,22.58077907562256
4,18,8.510026950191197,[0.00019341 0.00015605 0.00034946],5.1181800365448,[0.00010972 0.00019449],[5.83554160e+01 2.31553054e+14],[ 29.8093794  105.77098195],2,14.687419414520264
4,19,15.966876932879558,[0.00028447],2.991755247116089,[0.00012437],[74.25373366],[82.02781434],1,5.0992772579193115
4,20,10.359724438516055,[0.00670812 0.00362409 0.01257777 0.00586964 0.00330825],12.442222833633423,[0.00290714 0.00384206 0.00073969],[44.29610078 40.45247496 19.77864533],[104.33747135  96.41432913   6.31781519],3,48.376522064208984
4,21,10.903793563695043,[0.00020423],1.9641203880310059,[0.00019212],[352.29065783],[66.56349427],1,3.8827033042907715
4,22,8.673170563601293,[0.00021779],2.2464218139648438,[0.00021173],[340.83429572],[56.63768886],1,3.0191946029663086
4,23,23.979286402499458,"[1.18466240e-04 2.21825670e-04 8.03990260e-05 1.59693271e-04
 1.98983966e-04 2.79383006e-04 3.01119901e-04 2.51015386e-04
 9.13221011e-05 1.07661865e-04 1.71721127e-04 1.82653675e-04
 4.62036667e-04 3.81518941e-04 3.58677236e-04 2.85323267e-03]",11.887529134750366,[0.0001237  0.00010057 0.00015859],[25.5630194  23.40782408 44.03731548],[19.53846476 16.53086418 37.81886133],3,31.521800756454468
4,24,10.20936346116142,[0.00020183 0.00039033 0.00018851],4.4683837890625,[0.00011759 0.00017618],[ 55.80255062 436.21462246],[ 33.55304136 475.13099847],2,15.79751443862915
4,25,22.866172445036096,[0.00026862 0.00020023 0.00223929 0.00250792 0.00046885],5.050701856613159,[0.00033037 0.00016181],[54.11690424 91.72540843],[419.16926498  50.37143868],2,22.077990531921387
4,26,8.307116877064054,[0.00026234],1.9990856647491455,[0.00021369],[45.08728394],[26.29247364],1,2.151921272277832
4,27,17.612486677214207,[0.00021675],2.741952896118164,[0.00023874],[30.5849941],[154.82849995],1,4.519392967224121
4,28,16.0493657259168,[0.00015795],2.268702983856201,[0.00012489],[108.37038879],[77.34735336],1,4.425750970840454
4,29,4.708371551577688,[0.00099117],1.6878819465637207,[0.00094419],[126.24293217],[205.49268645],1,9.37158203125
4,30,9.9459298661496,[0.00015973],1.724097490310669,[0.00012889],[58.95114484],[38.35504471],1,5.873646974563599
4,31,7.2343622203488795,[0.00039998 0.00019517],5.750962257385254,[0.00010679 0.00023679],[25.53057257 38.12412749],[17.3980441  17.57968734],2,9.521862983703613
4,32,9.151560905569339,[0.00018734],2.1719627380371094,[0.00018839],[720.50608343],[91.0801061],1,6.887878179550171
5,1,10.200659929773641,[0.00017854 0.00034392 0.00016537],6.036183834075928,[0.00012728 0.00019139],[1.06799531e+02 4.27929975e+50],[ 53.46406559 477.43374446],2,21.76836585998535
5,2,8.409317676905092,[0.00016407 0.00033514],5.737450838088989,[0.00016365 0.0001335 ],[3.16343107e+07 8.10168373e+01],[618.24606525  44.43803213],2,9.448630809783936
5,3,10.434522409965139,[0.0002535],2.832796335220337,[0.00017579],[113.04926277],[352.11876463],1,15.264647722244263
5,4,3.4769054949113443,[0.00274846],3.016845464706421,[0.00274847],[2.93101141e+68],[2.],1,7.062643527984619
5,5,13.056613646687278,[0.00020395],2.1800026893615723,[0.00014439],[46.82094612],[41.2729147],1,16.582359790802002
5,6,8.722951430733922,[0.00016776],3.8907344341278076,[0.00013408],[52.87475599],[42.19716103],1,7.987993240356445
5,7,16.917040399970155,[0.00032729 0.00016188 0.00021342 0.0003753  0.00054071 0.00075709],12.527323961257935,[0.00010351 0.00016315 0.0001589 ],[11.41736039 17.66892958 17.05485423],[13.55455742 38.43207064 38.13229772],3,514.3904366493225
5,8,12.631027013301564,[0.00018317 0.00019751 0.00038068],5.691248416900635,[0.00016645 0.00024422],[178.0795955   63.27385423],[111.69412341 440.56918541],2,19.46143651008606
5,9,6.764336440095452,[0.00081561],2.902188301086426,[0.00061036],[10.57475721],[12.96914076],1,8.876276731491089
5,10,9.543067380468347,[0.00019042],1.6156854629516602,[0.00013636],[109.66075537],[66.07507738],1,5.092958927154541
5,11,9.25657980436625,[0.00312588],2.3250858783721924,[0.00289366],[38.73761091],[280.5890454],1,3.0269927978515625
5,12,13.006540842925267,[0.00031544 0.00198572 0.00230116],6.582717657089233,[0.00077724 0.00213911],[1.21050343 4.20608421],[19855.83051568    57.2896842 ],2,15.735298871994019
5,13,7.993024777438213,[0.00016818 0.00014444 0.00031262],5.697654962539673,[0.00019147 0.00010835],[3.45650886e+19 6.58138957e+01],[122.75446431 126.97671882],2,30.958214282989502
5,14,13.448640010149743,[0.00018839 0.0004644  0.00065279],7.222022294998169,[0.00016687 0.00052973],[608.12650859   2.35487951],[78.79804284 37.0233682 ],2,25.607173204421997
5,15,8.771296218684936,[0.00021062],3.1912178993225098,[0.0001239],[42.44890075],[29.93043489],1,6.739376544952393
5,16,7.095324778847228,[0.00100538],2.5563719272613525,[0.00074595],[272.09526204],[11837116.49575],1,2.393101215362549
5,17,9.277305334519326,[0.00016832 0.00015514 0.00032346],8.772712230682373,[0.00012672 0.00012226],[1.39533819e+05 6.25440927e+01],[390.77223435  42.87541601],2,8.18383002281189
5,18,19.37050241775987,"[0.00013469 0.00023988 0.00021282 0.00010763 0.00122707 0.00146696
 0.00034752]",9.700383424758911,[0.00010435 0.00128216 0.00015798],[1.24953413e+02 6.99999944e+00 2.07134416e+26],[ 72.81359032 990.99990813 324.17890452],3,59.917473793029785
5,19,18.227440104935695,[0.00015752 0.00027058 0.0004281 ],6.8131513595581055,[0.00010994 0.00031466],[31.05348864 63.38549936],[74.71428147  5.21334421],2,35.81747484207153
5,20,15.700031915017703,[0.00287696 0.00016591 0.00432864],5.721508502960205,[0.00444757 0.00029919],[ 2.87500592 59.44786129],[121.87507701   6.64666991],2,11.011627197265625
5,21,6.192003577999995,[0.00031712 0.00083853 0.00115565],5.164496898651123,[0.00091858 0.00011788],[952.84331705  97.5594057 ],[ 44.97047766 632.74054   ],2,29.600087642669678
5,22,10.195693894915458,[0.00026488],2.914794683456421,[0.00014063],[43.86226172],[34.24004056],1,4.94353985786438
5,23,9.591694565224786,[0.00035486 0.00017921],4.131509304046631,[0.00010687 0.00013273],[36.71750472 34.31295714],[27.88686966 47.17375451],2,15.374310493469238
5,24,10.916827230892878,[0.0001888],2.9414432048797607,[0.00013262],[62.68872349],[31.25349967],1,8.507621049880981
5,25,5.923159158096763,[0.00037701 0.00603734 0.00566033],4.699563026428223,[0.00581179 0.00094596],[61.85453251  4.71853591],[ 186.01409777 2277.27359138],2,13.608017206192017
5,26,-1.554290336060883,[0.00355001],2.6506612300872803,[0.00354786],[1.28613945e+09],[121.0039069],1,2.901740550994873
5,27,13.103125079588903,[0.00015722 0.00013905 0.00029627],6.299473285675049,[0.00015972 0.00010488],[101.22325586  31.76073177],[29.40698274 72.30985934],2,20.13622784614563
5,28,13.05115739920292,[0.00023088],2.1084752082824707,[0.00013383],[56.73135027],[23.66049343],1,8.63804316520691
5,29,8.764603463736568,[0.00021544 0.0020581 ],6.641362190246582,[0.00141498 0.00054857],[187.67638908 172.61695775],[403.56909382 393.2968562 ],2,7.510499000549316
5,30,10.703815561042571,[0.00019053],2.1701159477233887,[0.00011565],[30.86005129],[28.63624445],1,3.0918118953704834
5,31,10.934765236146927,"[0.00014215 0.00023738 0.00011079 0.00012658 0.00025295 0.00034249
 0.00045328 0.00037953 0.0002159 ]",12.38178825378418,[0.00020955 0.00028515 0.0001484 ],[ 16.31602313 574.93278427  92.67163416],[153.09146582 196.48593394 110.89535116],3,525.8312919139862
5,32,2.735395119899649,"[6.1144270e-03 4.2983843e-03 1.8421817e-04 3.3077562e-05 3.4399643e-03
 6.6349974e-05 7.2608476e-05 7.8675745e-04 9.0051974e-05 3.6004323e-05
 4.1978510e-05 3.9016642e-05 1.3863543e-03 3.4026973e-04 9.5259823e-04
 5.8312356e-03 2.6366799e-03 1.2362335e-04 6.5901875e-04 5.2202342e-04
 7.3800436e-03 5.3157957e-05 6.1773258e-04 4.9203220e-05 2.8508753e-03
 7.9421327e-05 1.7750245e-03 2.2210835e-03 3.8492456e-03 9.9627054e-05
 1.4164671e-04 2.4127377e-04 2.2094820e-04 1.2707855e-03 3.1421581e-04
 1.0837863e-04 1.5228419e-04 4.0798201e-04 6.2225387e-05 2.6132705e-04
 1.6311184e-04 3.0631903e-03 1.5691384e-03 4.7249552e-03]",29.44435977935791,[0.00010142 0.00037787 0.00193921 0.00131601 0.00105188 0.00062546],[ 5.53964991  5.837982   13.86140382  5.2737294  10.67606055  9.35034075],[20.18438579 19.71475139 26.40454143 43.83730862 11.26630895 11.78716799],6,3988.581571340561
6,1,8.921151316016516,[0.00018101],1.9345381259918213,[0.00015052],[158.25095494],[100.22466185],1,2.225266695022583
6,2,9.262565850536731,[0.00020829 0.00038854 0.00018026],3.8945751190185547,[0.00013686 0.00024466],[1.35231877e+02 1.89821558e+15],[62.64156248 88.80202926],2,482.26936745643616
6,3,8.518157599107044,[0.0001677  0.00013424 0.00030194],12.987792253494263,[0.00011347 0.00019247],[ 37.20064603 419.7701583 ],[119.71138375  54.2412451 ],2,13.421595811843872
6,4,10.24839359215035,[0.00027979 0.0005436 ],9.484777450561523,[0.00016962 0.00021427],[34.60915486 15.0649361 ],[14.59483218 27.67218328],2,16.713164806365967
6,5,6.977596157521909,[0.00223069],4.32852578163147,[0.00024257],[13.28690401],[7.64580737],1,17.953449249267578
6,6,10.259330240412812,[0.000168],7.092465400695801,[0.00011899],[49.987307],[35.27895842],1,11.86976957321167
